# ELP10 — ELP2000-82B planetary perturbations, component=1 (1=longitude,2=latitude,3=distance) — truncated to |amplitude| >= 0.001 (14328 -> 941 rows)
# Source: same as ELP1-3, see elp1.csv. ipla has 11 integer multipliers: for group <16, ipla(1..8) multiply the 8 planetary mean longitudes p(1..8) and ipla(9,10,11) multiply del(D),del(l),del(F); for group >=16, ipla(1..7) multiply p(1..7) and ipla(8..11) multiply del(D),del(l'),del(l),del(F). Phase: y = pha_deg*deg + that sum, value added is amplitude*sin(y).
# columns: ipla1..ipla11 = integer multipliers; phaDeg = phase offset in degrees; amplitude = arcsec (longitude/latitude) or km (distance)
ipla1,ipla2,ipla3,ipla4,ipla5,ipla6,ipla7,ipla8,ipla9,ipla10,ipla11,phaDeg,amplitude
0,0,0,0,2,-5,0,0,-2,1,0,178.71268,0.014
0,0,0,0,2,-5,0,0,-2,2,0,173.17456,0.00131
0,0,0,0,2,-5,0,0,0,-2,0,346.45996,0.00463
0,0,0,0,2,-5,0,0,0,-1,0,346.48704,0.06826
0,0,0,0,2,-5,0,0,0,0,0,347.76653,0.16376
0,0,0,0,2,-5,0,0,0,1,0,346.48972,0.06826
0,0,0,0,2,-5,0,0,0,2,0,346.46192,0.00463
0,0,0,0,2,-5,0,0,2,-2,0,173.13536,0.00132
0,0,0,0,2,-5,0,0,2,-1,0,178.60854,0.01408
0,0,0,0,2,-5,0,0,2,0,0,255.5336,0.00155
0,0,0,0,2,0,0,0,0,-1,0,318.59829,0.00426
0,0,0,0,2,0,0,0,0,0,0,316.17703,0.00817
0,0,0,0,2,0,0,0,0,1,-1,132.88991,0.00228
0,0,0,0,2,0,0,0,0,1,0,317.84238,0.00425
0,0,0,0,2,0,0,0,2,-1,0,353.56529,0.00124
0,0,0,0,2,0,0,0,2,0,0,333.8933,0.00127
0,0,0,1,0,0,0,0,-2,1,0,39.20557,0.0013
0,0,0,1,0,0,0,0,0,0,0,206.82943,0.00165
0,0,0,2,0,0,0,0,-2,0,0,132.9366,0.00224
0,0,0,2,0,0,0,0,-2,1,0,134.97789,0.00218
0,0,0,2,0,0,0,0,0,-1,0,157.82075,0.00103
0,0,0,2,0,0,0,0,0,0,0,183.35287,0.00321
0,0,0,2,0,0,0,0,1,-1,-1,163.74686,0.01093
0,0,0,2,0,0,0,0,1,0,-1,163.72199,0.06369
0,0,0,2,0,0,0,0,1,0,1,343.7565,0.00172
0,0,0,2,0,0,0,0,1,1,-1,163.74984,0.0109
0,0,1,-3,0,0,0,0,0,0,0,301.97868,0.00159
0,0,1,-2,0,0,0,0,-2,-1,0,316.90522,0.00241
0,0,1,-2,0,0,0,0,-2,0,0,318.22943,0.02301
0,0,1,-2,0,0,0,0,-2,1,0,320.91988,0.03194
0,0,1,-2,0,0,0,0,0,-2,0,313.27156,0.00431
0,0,1,-2,0,0,0,0,0,-1,0,313.30347,0.06323
0,0,1,-2,0,0,0,0,0,0,0,318.13776,0.32455
0,0,1,-2,0,0,0,0,0,1,0,313.4792,0.06406
0,0,1,-2,0,0,0,0,0,2,0,313.52666,0.00433
0,0,1,-2,0,0,0,0,2,-2,0,325.20289,0.00111
0,0,1,-2,0,0,0,0,2,-1,0,321.96125,0.03549
0,0,1,-2,0,0,0,0,2,0,0,320.19758,0.02513
0,0,1,-2,0,0,0,0,2,1,0,319.04223,0.00255
0,0,1,-2,0,2,0,0,0,0,0,31.83398,0.00197
0,0,1,-1,0,0,0,0,-2,0,0,0.65541,0.00466
0,0,1,-1,0,0,0,0,-2,1,0,0.68035,0.00692
0,0,1,-1,0,0,0,0,0,-1,0,0.5393,0.00342
0,0,1,-1,0,0,0,0,0,0,0,0.88394,0.01051
0,0,1,-1,0,0,0,0,0,1,0,0.43288,0.00296
0,0,1,-1,0,0,0,0,2,-1,0,0.34936,0.0045
0,0,1,-1,0,0,0,0,2,0,0,0.32528,0.00218
0,0,1,0,-4,0,0,0,0,0,0,313.05906,0.00267
0,0,1,0,-3,0,0,0,-2,0,0,309.45272,0.00436
0,0,1,0,-3,0,0,0,-2,1,0,309.40223,0.00587
0,0,1,0,-3,0,0,0,0,-1,0,306.55823,0.00458
0,0,1,0,-3,0,0,0,0,0,0,304.60699,0.02314
0,0,1,0,-3,0,0,0,0,1,0,304.88943,0.00415
0,0,1,0,-3,0,0,0,1,-2,1,290.64489,0.00158
0,0,1,0,-3,0,0,0,1,-1,1,110.66854,0.00247
0,0,1,0,-3,0,0,0,1,0,-1,110.93672,0.00119
0,0,1,0,-3,0,0,0,2,-1,0,88.25841,0.00147
0,0,1,0,-3,5,0,0,0,0,0,172.32635,0.00171
0,0,1,0,-2,0,0,0,-2,-1,0,305.55372,0.00313
0,0,1,0,-2,0,0,0,-2,0,0,306.02804,0.03474
0,0,1,0,-2,0,0,0,-2,1,0,305.99416,0.0457
0,0,1,0,-2,0,0,0,-2,2,0,305.97085,0.00196
0,0,1,0,-2,0,0,0,-1,0,0,125.85704,0.00233
0,0,1,0,-2,0,0,0,-1,0,1,100.50269,0.00104
0,0,1,0,-2,0,0,0,0,-2,0,300.11507,0.00261
0,0,1,0,-2,0,0,0,0,-1,0,301.00167,0.0378
0,0,1,0,-2,0,0,0,0,0,0,301.00599,0.16425
0,0,1,0,-2,0,0,0,0,1,0,301.49768,0.02889
0,0,1,0,-2,0,0,0,0,2,0,301.26671,0.00202
0,0,1,0,-2,0,0,0,1,-1,-1,100.5233,0.00155
0,0,1,0,-2,0,0,0,1,-1,0,305.8904,0.00327
0,0,1,0,-2,0,0,0,1,-1,1,100.52447,0.00445
0,0,1,0,-2,0,0,0,1,0,-1,100.5301,0.01183
0,0,1,0,-2,0,0,0,1,0,0,306.19317,0.00697
0,0,1,0,-2,0,0,0,1,0,1,280.5061,0.00203
0,0,1,0,-2,0,0,0,1,1,-1,100.52417,0.00165
0,0,1,0,-2,0,0,0,2,-1,0,301.71105,0.01819
0,0,1,0,-2,0,0,0,2,0,0,303.968,0.00872
0,0,1,0,-1,0,0,0,-4,0,0,2.84647,0.00188
0,0,1,0,-1,0,0,0,-4,1,0,2.42316,0.00443
0,0,1,0,-1,0,0,0,-4,2,0,2.1896,0.00282
0,0,1,0,-1,0,0,0,-2,-2,0,1.59954,0.00119
0,0,1,0,-1,0,0,0,-2,-1,0,1.9651,0.01455
0,0,1,0,-1,0,0,0,-2,0,0,1.8028,0.16497
0,0,1,0,-1,0,0,0,-2,0,2,1.80214,0.00228
0,0,1,0,-1,0,0,0,-2,1,0,1.74333,0.21118
0,0,1,0,-1,0,0,0,-2,2,0,1.70905,0.00889
0,0,1,0,-1,0,0,0,-1,0,0,0.62111,0.00978
0,0,1,0,-1,0,0,0,0,-2,0,1.25695,0.00943
0,0,1,0,-1,0,0,0,0,-1,0,1.23582,0.14347
0,0,1,0,-1,0,0,0,0,0,0,1.2289,0.6388
0,0,1,0,-1,0,0,0,0,1,0,1.11168,0.10993
0,0,1,0,-1,0,0,0,0,2,0,1.03637,0.00766
0,0,1,0,-1,0,0,0,1,-1,0,0.69736,0.02338
0,0,1,0,-1,0,0,0,1,0,-1,96.79066,0.0016
0,0,1,0,-1,0,0,0,1,0,0,180.70913,0.06711
0,0,1,0,-1,0,0,0,1,1,0,180.71141,0.0046
0,0,1,0,-1,0,0,0,2,-1,0,0.5792,0.05108
0,0,1,0,-1,0,0,0,2,0,-2,0.31118,0.00162
0,0,1,0,-1,0,0,0,2,0,0,0.43396,0.03111
0,0,1,0,-1,0,0,0,2,1,0,0.42724,0.00346
0,0,1,0,0,-3,0,0,0,0,0,16.54744,0.00172
0,0,1,0,0,-2,0,0,-2,0,0,285.71665,0.00245
0,0,1,0,0,-2,0,0,-2,1,0,285.98662,0.00312
0,0,1,0,0,-2,0,0,0,-1,0,285.65697,0.00245
0,0,1,0,0,-2,0,0,0,0,0,285.556,0.01096
0,0,1,0,0,-2,0,0,0,1,0,285.69271,0.00186
0,0,1,0,0,-2,0,0,1,0,-1,113.92222,0.00307
0,0,1,0,0,-1,0,0,-2,0,0,0.72506,0.00959
0,0,1,0,0,-1,0,0,-2,1,0,0.68492,0.01211
0,0,1,0,0,-1,0,0,0,-1,0,0.45799,0.00863
0,0,1,0,0,-1,0,0,0,0,0,0.43296,0.03897
0,0,1,0,0,-1,0,0,0,1,0,0.40477,0.00654
0,0,1,0,0,-1,0,0,1,0,0,180.31263,0.00154
0,0,1,0,0,-1,0,0,2,-1,0,0.18215,0.00225
0,0,1,0,0,-1,0,0,2,0,0,0.14437,0.00164
0,0,1,0,0,0,-1,0,0,0,0,356.07118,0.00104
0,0,1,0,0,0,0,0,-2,0,0,64.63066,0.00309
0,0,1,0,0,0,0,0,-2,1,0,63.15579,0.0039
0,0,1,0,0,0,0,0,-1,0,1,279.63289,0.00112
0,0,1,0,0,0,0,0,0,-1,0,90.29781,0.00355
0,0,1,0,0,0,0,0,0,0,0,95.38394,0.01699
0,0,1,0,0,0,0,0,0,1,0,88.40924,0.00267
0,0,1,0,0,0,0,0,1,0,-1,298.97935,0.00456
0,0,1,0,0,0,0,0,1,0,0,264.99536,0.00116
0,0,1,0,0,0,0,0,1,0,1,112.29596,0.00625
0,0,1,0,0,0,0,0,1,1,-1,274.14807,0.001
0,0,1,0,0,0,0,0,2,-1,0,16.06155,0.00242
0,0,1,0,0,1,0,0,1,0,-1,334.27632,0.00507
0,0,1,0,1,-5,0,0,0,0,0,11.17867,0.00182
0,0,1,0,1,-2,0,0,0,0,0,181.05494,0.00186
0,0,1,0,1,-1,0,0,1,0,-1,273.73523,0.00491
0,0,1,0,1,0,0,0,-2,0,0,244.62727,0.00408
0,0,1,0,1,0,0,0,-2,1,0,247.51034,0.00474
0,0,1,0,1,0,0,0,0,-1,0,227.42682,0.00188
0,0,1,0,1,0,0,0,0,0,0,235.35696,0.0072
0,0,1,0,1,0,0,0,0,1,0,241.1589,0.00109
0,0,1,0,1,0,0,0,1,-1,-1,75.57587,0.00426
0,0,1,0,1,0,0,0,1,0,-1,75.47182,0.0254
0,0,1,0,1,0,0,0,1,0,1,255.51532,0.00153
0,0,1,0,1,0,0,0,1,1,-1,75.57867,0.00424
0,0,1,0,2,-5,0,0,-2,0,0,67.1711,0.00423
0,0,1,0,2,-5,0,0,-2,1,0,66.72935,0.00586
0,0,1,0,2,-5,0,0,0,-1,0,65.89732,0.00331
0,0,1,0,2,-5,0,0,0,0,0,65.64939,0.01696
0,0,1,0,2,-5,0,0,0,1,0,65.39064,0.00313
0,0,2,-5,0,0,0,0,0,0,0,279.16298,0.00109
0,0,2,-4,0,0,0,0,-2,0,0,300.82014,0.00691
0,0,2,-4,0,0,0,0,-2,1,0,302.55753,0.01024
0,0,2,-4,0,0,0,0,0,-2,0,297.93859,0.00116
0,0,2,-4,0,0,0,0,0,-1,0,297.82534,0.01712
0,0,2,-4,0,0,0,0,0,0,0,300.13913,0.09178
0,0,2,-4,0,0,0,0,0,1,0,298.04083,0.0177
0,0,2,-4,0,0,0,0,0,2,0,297.87865,0.00118
0,0,2,-4,0,0,0,0,2,-1,0,303.41117,0.01284
0,0,2,-4,0,0,0,0,2,0,0,302.71544,0.00874
0,0,2,-4,2,0,0,0,0,0,0,0.03516,0.00176
0,0,2,-3,0,0,0,0,-2,0,0,330.97751,0.00739
0,0,2,-3,0,0,0,0,-2,1,0,330.92395,0.01085
0,0,2,-3,0,0,0,0,0,-1,0,329.85153,0.00849
0,0,2,-3,0,0,0,0,0,0,0,330.28695,0.04014
0,0,2,-3,0,0,0,0,0,1,0,329.78144,0.00753
0,0,2,-3,0,0,0,0,2,-1,0,331.23176,0.00653
0,0,2,-3,0,0,0,0,2,0,0,330.41642,0.00368
0,0,2,-2,0,0,0,0,-4,1,0,357.61898,0.00119
0,0,2,-2,0,0,0,0,-2,-1,0,358.13118,0.00404
0,0,2,-2,0,0,0,0,-2,0,0,358.57975,0.04612
0,0,2,-2,0,0,0,0,-2,1,0,358.86873,0.05904
0,0,2,-2,0,0,0,0,-2,2,0,359.11621,0.00254
0,0,2,-2,0,0,0,0,-1,0,0,0.46997,0.00119
0,0,2,-2,0,0,0,0,0,-2,0,359.28474,0.00274
0,0,2,-2,0,0,0,0,0,-1,0,359.51637,0.04213
0,0,2,-2,0,0,0,0,0,0,0,359.76487,0.19443
0,0,2,-2,0,0,0,0,0,1,0,0.07117,0.03259
0,0,2,-2,0,0,0,0,0,2,0,0.40226,0.00229
0,0,2,-2,0,0,0,0,1,-1,0,0.27548,0.00139
0,0,2,-2,0,0,0,0,1,0,-1,99.52623,0.00113
0,0,2,-2,0,0,0,0,1,0,0,180.27603,0.01201
0,0,2,-2,0,0,0,0,2,-1,0,0.45156,0.01315
0,0,2,-2,0,0,0,0,2,0,0,0.89077,0.00875
0,0,2,-2,0,0,0,0,2,1,0,1.04119,0.00101
0,0,2,-1,0,0,0,0,0,0,0,228.74962,0.0014
0,0,2,0,-5,5,0,0,2,-2,0,233.93304,0.00271
0,0,2,0,-5,5,0,0,2,-1,0,234.22455,0.0041
0,0,2,0,-4,0,0,0,-2,0,0,199.37704,0.00248
0,0,2,0,-4,0,0,0,-2,1,0,199.81212,0.00258
0,0,2,0,-4,0,0,0,0,-1,0,200.25056,0.00425
0,0,2,0,-4,0,0,0,0,0,0,200.47414,0.00672
0,0,2,0,-4,0,0,0,0,1,0,201.01344,0.00112
0,0,2,0,-4,0,0,0,2,-2,0,19.83495,0.00273
0,0,2,0,-4,0,0,0,2,-1,0,19.76044,0.01312
0,0,2,0,-4,0,0,0,2,0,0,21.57931,0.00105
0,0,2,0,-4,2,0,0,2,-2,0,2.27787,0.00129
0,0,2,0,-4,2,0,0,2,-1,0,2.38272,0.00304
0,0,2,0,-4,3,0,0,2,-2,0,57.32317,0.00819
0,0,2,0,-4,3,0,0,2,-1,0,57.16351,0.00495
0,0,2,0,-4,5,0,0,0,-1,0,171.19781,0.00103
0,0,2,0,-4,5,0,0,0,0,0,351.46713,0.00105
0,0,2,0,-4,5,0,0,2,-2,0,170.86324,0.00133
0,0,2,0,-4,5,0,0,2,-1,0,351.23859,0.00632
0,0,2,0,-3,0,0,0,-2,-1,0,190.29227,0.0022
0,0,2,0,-3,0,0,0,-2,0,0,190.20751,0.01841
0,0,2,0,-3,0,0,0,-2,1,0,190.29786,0.01814
0,0,2,0,-3,0,0,0,0,-2,0,190.26869,0.0032
0,0,2,0,-3,0,0,0,0,-1,0,190.1797,0.09518
0,0,2,0,-3,0,0,0,0,0,0,190.436,0.05167
0,0,2,0,-3,0,0,0,0,1,0,190.51572,0.00813
0,0,2,0,-3,0,0,0,2,-3,0,10.1517,0.00936
0,0,2,0,-3,0,0,0,2,-2,0,10.03835,0.28281
0,0,2,0,-3,0,0,0,2,-1,0,10.07001,0.44532
0,0,2,0,-3,0,0,0,2,0,0,10.0858,0.03174
0,0,2,0,-3,0,0,0,2,1,0,9.99365,0.00223
0,0,2,0,-3,0,0,0,4,-3,0,9.99181,0.0044
0,0,2,0,-3,0,0,0,4,-2,0,9.96731,0.00897
0,0,2,0,-3,0,0,0,4,-1,0,10.0815,0.00447
0,0,2,0,-3,1,0,0,0,-1,0,181.39771,0.00121
0,0,2,0,-3,1,0,0,2,-2,0,181.29764,0.01126
0,0,2,0,-3,1,0,0,2,-1,0,1.45638,0.00479
0,0,2,0,-3,2,0,0,2,-1,0,191.46556,0.00106
0,0,2,0,-2,-2,0,0,2,-2,0,165.35711,0.00141
0,0,2,0,-2,0,0,0,-4,1,0,181.41909,0.00211
0,0,2,0,-2,0,0,0,-4,2,0,181.28067,0.00121
0,0,2,0,-2,0,0,0,-2,-1,0,181.4007,0.00527
0,0,2,0,-2,0,0,0,-2,0,0,180.95918,0.08408
0,0,2,0,-2,0,0,0,-2,1,0,180.8611,0.08911
0,0,2,0,-2,0,0,0,-2,2,0,180.86009,0.0038
0,0,2,0,-2,0,0,0,-1,0,0,1.33764,0.00129
0,0,2,0,-2,0,0,0,0,-3,0,0.01426,0.00107
0,0,2,0,-2,0,0,0,0,-2,0,359.98542,0.01434
0,0,2,0,-2,0,0,0,0,-1,0,359.9845,0.18256
0,0,2,0,-2,0,0,0,0,0,0,180.43608,0.18457
0,0,2,0,-2,0,0,0,0,1,0,180.40927,0.03337
0,0,2,0,-2,0,0,0,0,2,0,180.33774,0.0023
0,0,2,0,-2,0,0,0,1,0,0,0.60156,0.00128
0,0,2,0,-2,0,0,0,2,-3,0,0.06638,0.00553
0,0,2,0,-2,0,0,0,2,-2,0,0.08642,0.24515
0,0,2,0,-2,0,0,0,2,-1,-2,180.11956,0.00251
0,0,2,0,-2,0,0,0,2,-1,0,180.11977,1.14307
0,0,2,0,-2,0,0,0,2,-1,2,0.12242,0.00227
0,0,2,0,-2,0,0,0,2,0,-2,0.10286,0.00158
0,0,2,0,-2,0,0,0,2,0,0,180.13179,0.06863
0,0,2,0,-2,0,0,0,2,1,0,180.17824,0.00504
0,0,2,0,-2,0,0,0,4,-3,0,0.09014,0.00429
0,0,2,0,-2,0,0,0,4,-2,0,180.12877,0.01229
0,0,2,0,-2,0,0,0,4,-1,0,180.12629,0.01038
0,0,2,0,-2,0,0,0,4,0,0,180.11499,0.00141
0,0,2,0,-1,-5,0,0,2,-2,0,18.66198,0.00224
0,0,2,0,-1,-5,0,0,2,-1,0,18.9625,0.00362
0,0,2,0,-1,0,0,0,-2,-1,0,263.28669,0.00154
0,0,2,0,-1,0,0,0,-2,0,0,264.37885,0.01644
0,0,2,0,-1,0,0,0,-2,1,0,264.83212,0.01537
0,0,2,0,-1,0,0,0,0,-1,0,245.45749,0.00456
0,0,2,0,-1,0,0,0,0,0,0,270.16044,0.01589
0,0,2,0,-1,0,0,0,0,1,0,271.98372,0.00251
0,0,2,0,-1,0,0,0,2,-1,0,307.24896,0.01299
0,0,2,0,0,-5,0,0,0,-1,0,7.37374,0.00111
0,0,2,0,0,-5,0,0,0,0,0,187.7248,0.00108
0,0,2,0,0,-5,0,0,2,-2,0,7.95474,0.00149
0,0,2,0,0,-5,0,0,2,-1,0,187.64895,0.00675
0,0,2,0,0,-3,0,0,0,0,0,273.01802,0.0015
0,0,2,0,0,-3,0,0,2,-1,0,272.87559,0.00457
0,0,2,0,0,-2,0,0,-2,0,0,180.23405,0.00358
0,0,2,0,0,-2,0,0,-2,1,0,180.21168,0.00358
0,0,2,0,0,-2,0,0,0,-1,0,359.88318,0.00168
0,0,2,0,0,-2,0,0,0,0,0,180.10531,0.00731
0,0,2,0,0,-2,0,0,0,1,0,180.09598,0.00131
0,0,2,0,0,-2,0,0,2,-1,0,180.03353,0.01873
0,0,2,0,0,-1,0,0,-2,0,0,258.42306,0.00101
0,0,2,0,0,-1,0,0,0,0,0,259.08132,0.00107
0,0,2,0,0,0,0,0,0,0,0,20.9386,0.00316
0,0,2,0,0,0,0,0,2,-1,0,23.14997,0.00203
0,0,3,-8,3,0,0,0,0,-1,0,31.31024,0.00101
0,0,3,-8,3,0,0,0,0,0,0,29.79747,0.01121
0,0,3,-8,3,0,0,0,0,1,0,29.21785,0.0036
0,0,3,-8,3,0,0,0,2,-1,0,29.96125,0.00971
0,0,3,-8,3,0,0,0,2,0,0,29.68106,0.00905
0,0,3,-7,0,0,0,0,-1,2,-1,144.43917,0.01806
0,0,3,-6,0,0,0,0,-2,0,0,271.35434,0.00113
0,0,3,-6,0,0,0,0,-2,1,0,273.6451,0.00165
0,0,3,-6,0,0,0,0,0,-1,0,268.91653,0.0031
0,0,3,-6,0,0,0,0,0,0,0,271.34254,0.01673
0,0,3,-6,0,0,0,0,0,1,0,269.15751,0.00325
0,0,3,-6,0,0,0,0,2,-1,0,275.23688,0.00234
0,0,3,-6,0,0,0,0,2,0,0,274.96465,0.00162
0,0,3,-6,2,0,0,0,0,0,0,330.47414,0.00491
0,0,3,-5,0,0,0,0,-2,0,0,301.84789,0.00341
0,0,3,-5,0,0,0,0,-2,1,0,301.7927,0.0051
0,0,3,-5,0,0,0,0,0,-1,0,300.1701,0.0041
0,0,3,-5,0,0,0,0,0,0,0,300.80387,0.02009
0,0,3,-5,0,0,0,0,0,1,0,300.06852,0.00374
0,0,3,-5,0,0,0,0,2,-1,0,302.0716,0.00341
0,0,3,-5,0,0,0,0,2,0,0,301.13669,0.00196
0,0,3,-4,0,0,0,0,-2,0,0,328.29186,0.01099
0,0,3,-4,0,0,0,0,-2,1,0,328.67574,0.01431
0,0,3,-4,0,0,0,0,-1,0,0,151.0322,0.00227
0,0,3,-4,0,0,0,0,0,-1,0,329.61383,0.00994
0,0,3,-4,0,0,0,0,0,0,0,330.08714,0.04667
0,0,3,-4,0,0,0,0,0,1,0,330.63019,0.00789
0,0,3,-4,0,0,0,0,1,-1,0,331.25359,0.01425
0,0,3,-4,0,0,0,0,1,0,0,331.23293,0.01126
0,0,3,-4,0,0,0,0,2,-1,0,330.11336,0.00475
0,0,3,-4,0,0,0,0,2,0,0,331.65667,0.0026
0,0,3,-3,0,0,0,0,-2,0,0,187.75965,0.00405
0,0,3,-3,0,0,0,0,-2,1,0,187.34444,0.00445
0,0,3,-3,0,0,0,0,0,-1,0,183.14913,0.00455
0,0,3,-3,0,0,0,0,0,0,0,182.64615,0.01454
0,0,3,-3,0,0,0,0,0,1,0,182.41704,0.00228
0,0,3,-3,0,0,0,0,2,-1,0,0.8675,0.00639
0,0,3,-2,0,0,0,0,-2,0,0,256.49156,0.00459
0,0,3,-2,0,0,0,0,-2,1,0,256.9262,0.00423
0,0,3,-2,0,0,0,0,0,-1,0,255.82151,0.00138
0,0,3,-2,0,0,0,0,0,0,0,254.39593,0.00459
0,0,3,-2,0,0,0,0,2,-1,0,259.02532,0.00196
0,0,3,0,-5,0,0,0,2,-1,0,199.52518,0.00103
0,0,3,0,-4,0,0,0,-2,0,0,181.65196,0.00167
0,0,3,0,-4,0,0,0,-2,1,0,182.40301,0.00145
0,0,3,0,-4,0,0,0,0,0,0,186.61024,0.00241
0,0,3,0,-4,0,0,0,2,-1,0,189.35457,0.00593
0,0,3,0,-4,0,0,0,3,-3,0,14.46989,0.00452
0,0,3,0,-3,0,0,0,-2,0,0,163.624,0.00655
0,0,3,0,-3,0,0,0,-2,1,0,165.26267,0.00556
0,0,3,0,-3,0,0,0,0,-1,0,75.77,0.00442
0,0,3,0,-3,0,0,0,0,0,0,169.78399,0.00851
0,0,3,0,-3,0,0,0,0,1,0,175.0906,0.00246
0,0,3,0,-3,0,0,0,2,-1,0,173.71802,0.02166
0,0,3,0,-3,0,0,0,2,0,0,5.44054,0.00368
0,0,3,0,-2,0,0,0,-2,0,0,75.71608,0.0086
0,0,3,0,-2,0,0,0,-2,1,0,75.66754,0.00702
0,0,3,0,-2,0,0,0,0,-1,0,256.83321,0.00813
0,0,3,0,-2,0,0,0,0,0,0,73.98285,0.00487
0,0,3,0,-2,0,0,0,2,-1,0,268.93847,0.00452
0,0,3,0,-2,0,0,0,3,-2,-1,75.99754,0.00161
0,0,3,0,-1,0,0,0,-2,0,0,165.05969,0.00105
0,0,4,-8,0,0,0,0,0,0,0,242.87629,0.00373
0,0,4,-8,1,5,0,0,0,-1,0,276.83449,0.00125
0,0,4,-8,1,5,0,0,0,0,0,278.08371,0.0065
0,0,4,-8,1,5,0,0,0,1,0,276.83348,0.00125
0,0,4,-8,3,0,0,0,-4,0,0,286.68832,0.00106
0,0,4,-8,3,0,0,0,-4,1,0,286.87773,0.00264
0,0,4,-8,3,0,0,0,-4,2,0,287.11011,0.00189
0,0,4,-8,3,0,0,0,-2,-1,0,286.40935,0.00876
0,0,4,-8,3,0,0,0,-2,0,0,286.68957,0.09002
0,0,4,-8,3,0,0,0,-2,0,2,286.68001,0.0021
0,0,4,-8,3,0,0,0,-2,1,0,287.11216,0.1396
0,0,4,-8,3,0,0,0,-2,2,0,287.81515,0.00484
0,0,4,-8,3,0,0,0,-1,0,0,106.69076,0.00237
0,0,4,-8,3,0,0,0,0,-2,0,284.9893,0.01162
0,0,4,-8,3,0,0,0,0,-1,0,284.98776,0.17083
0,0,4,-8,3,0,0,0,0,0,0,285.98707,0.90114
0,0,4,-8,3,0,0,0,0,1,0,284.98767,0.17082
0,0,4,-8,3,0,0,0,0,2,0,284.98981,0.01162
0,0,4,-8,3,0,0,0,1,0,0,106.69093,0.00237
0,0,4,-8,3,0,0,0,2,-2,0,287.81538,0.00485
0,0,4,-8,3,0,0,0,2,-1,0,287.11388,0.13971
0,0,4,-8,3,0,0,0,2,0,-2,286.68261,0.0021
0,0,4,-8,3,0,0,0,2,0,0,286.69269,0.09009
0,0,4,-8,3,0,0,0,2,1,0,286.41041,0.00875
0,0,4,-8,3,0,0,0,4,-2,0,287.11186,0.00189
0,0,4,-8,3,0,0,0,4,-1,0,286.87976,0.00264
